seed,numberOfExperiments,numberOfParameters,N,time,lowerBound,upperBound,termination,LMOcalls,localTighteings,globalTightenings
7,600,10,10.0,137313.0,-0.11576427616280541,-0.11358885660827998,OPTIMAL,948,0,0
7,600,10,10.0,149509.0,-0.11571884834080148,-0.11358885660827998,OPTIMAL,969,0,0
7,600,10,10.0,162910.0,-0.11562785087290423,-0.11358885660827998,OPTIMAL,987,0,0
7,600,10,10.0,170502.0,-0.11557956828032276,-0.11358885660827998,OPTIMAL,1001,0,0
7,600,10,10.0,178370.0,-0.11552821033674354,-0.11358885660827998,OPTIMAL,1020,0,0
7,600,10,10.0,181833.0,-0.11544308331147904,-0.11358885660827998,OPTIMAL,1037,0,0
7,600,10,10.0,185566.0,-0.11541379967685725,-0.11358885660827998,OPTIMAL,1053,0,0
7,600,10,10.0,187409.0,-0.1152634714214418,-0.11358885660827998,OPTIMAL,1067,0,0
7,600,10,10.0,190824.0,-0.11516046035437834,-0.11358885660827998,OPTIMAL,1088,0,0
7,600,10,10.0,193479.0,-0.11508841263264367,-0.11358885660827998,OPTIMAL,1105,0,0
7,600,10,10.0,195778.0,-0.11505573886063057,-0.11358885660827998,OPTIMAL,1126,0,0
7,600,10,10.0,200308.0,-0.11498769501278637,-0.11358885660827998,OPTIMAL,1152,0,0
7,600,10,10.0,209080.0,-0.1149751155265856,-0.11358885660827998,OPTIMAL,1166,0,0
7,600,10,10.0,211198.0,-0.11495046280619278,-0.11358885660827998,OPTIMAL,1187,0,0
7,600,10,10.0,214557.0,-0.11490259829308824,-0.11358885660827998,OPTIMAL,1204,0,0
7,600,10,10.0,218323.0,-0.1148528992519141,-0.11358885660827998,OPTIMAL,1223,0,0
7,600,10,10.0,221605.0,-0.11482228246587245,-0.11358885660827998,OPTIMAL,1248,0,0
7,600,10,10.0,224594.0,-0.11477065613659529,-0.11358885660827998,OPTIMAL,1266,0,0
7,600,10,10.0,231011.0,-0.1147463315120038,-0.11358885660827998,OPTIMAL,1284,0,0
7,600,10,10.0,235287.0,-0.11466681817042834,-0.11358885660827998,OPTIMAL,1304,0,0
