seed,numberOfExperiments,numberOfParameters,N,time,lowerBound,upperBound,termination,LMOcalls,localTighteings,globalTightenings
8,700,10,10.0,41287.0,-0.1028487896082681,-0.10129273101736683,OPTIMAL,599,0,0
8,700,10,10.0,43253.0,-0.10280330971202033,-0.10129273101736683,OPTIMAL,614,0,0
8,700,10,10.0,45150.0,-0.10274459333609623,-0.10129273101736683,OPTIMAL,635,0,0
8,700,10,10.0,47599.0,-0.10264920134371837,-0.10129273101736683,OPTIMAL,653,0,0
8,700,10,10.0,50575.0,-0.10258821295151684,-0.10129273101736683,OPTIMAL,671,0,0
8,700,10,10.0,55353.0,-0.10251695948496013,-0.10129273101736683,OPTIMAL,688,0,0
8,700,10,10.0,57066.0,-0.10244514719126306,-0.10129273101736683,OPTIMAL,701,0,0
8,700,10,10.0,59845.0,-0.10242382779849094,-0.10129273101736683,OPTIMAL,720,0,0
8,700,10,10.0,64333.0,-0.10234002453662813,-0.10129273101736683,OPTIMAL,739,0,0
8,700,10,10.0,70539.0,-0.10228788022261627,-0.10129273101736683,OPTIMAL,762,0,0
